timestamp;numberOfPackets;packetsTotalSize;packetsMean
921119460;40;3172;79.3
921119520;133;9065;68.15789473684211
921119580;42;3494;83.19047619047619
921119640;81;7580;93.58024691358025
921119700;40;3499;87.475
921119760;123;12615;102.5609756097561
921119820;36;3394;94.27777777777777
921119880;31;2482;80.06451612903226
921119940;37;3469;93.75675675675676
921120000;134;8802;65.68656716417911
921120060;37;3094;83.62162162162163
921120120;37;3181;85.97297297297297
921120180;391;24525;62.72378516624041
921120240;34;2660;78.23529411764706
921120300;36;3260;90.55555555555556
921120360;79;5751;72.79746835443038
921120420;49;4336;88.48979591836735
921120480;31;2666;86
921120540;176;19452;110.52272727272727
921120600;133;15676;117.86466165413533
921120660;73;6642;90.98630136986301
921120720;128;8629;67.4140625
921120780;46;3630;78.91304347826087
921120840;42;3628;86.38095238095238
921120900;28;2470;88.21428571428571
921120960;25;2203;88.12
921121020;29;2538;87.51724137931035
921121080;35;2827;80.77142857142857
921121140;43;3482;80.97674418604652
921121200;32;2749;85.90625
921121260;31;2974;95.93548387096774
921121320;59;7647;129.61016949152543
921121380;26;2350;90.38461538461539
921121440;36;2920;81.11111111111111
921121500;33;3078;93.27272727272727
921121560;52;5206;100.11538461538461
921121620;28;2611;93.25
921121680;29;2624;90.48275862068965
921121740;37;3373;91.16216216216216
921121800;37;3106;83.94594594594595
921121860;32;2884;90.125
921121920;23;1900;82.6086956521739
921121980;33;3235;98.03030303030303
921122040;25;2140;85.6
921122100;28;2470;88.21428571428571
921122160;33;2665;80.75757575757575
921122220;30;2880;96
921122280;25;2080;83.2
921122340;34;2979;87.61764705882354
921122400;28;2458;87.78571428571429
921122460;52;4977;95.71153846153847
921122520;29;2344;80.82758620689656
921122580;34;3112;91.52941176470588
921122640;24;2207;91.95833333333333
921122700;32;2921;91.28125
921122760;38;3213;84.55263157894737
921122820;28;2611;93.25
921122880;30;2380;79.33333333333333
921122940;39;3355;86.02564102564102
921123000;32;3356;104.875
921123060;41;3860;94.14634146341463
921123120;30;2800;93.33333333333333
921123180;26;2350;90.38461538461539
921123240;68;6712;98.70588235294117
921123300;37;3185;86.08108108108108
921123360;122;13512;110.75409836065573
921123420;49;4195;85.61224489795919
921123480;44;3908;88.81818181818181
921123540;34;3051;89.73529411764706
921123600;29;2461;84.86206896551724
921123660;32;2674;83.5625
921123720;30;2649;88.3
921123780;27;2440;90.37037037037037
921123840;29;2521;86.93103448275862
921123900;41;4008;97.7560975609756
921123960;351;25236;71.8974358974359
921124020;102;7918;77.62745098039215
921124080;32;2747;85.84375
921124140;159;18609;117.0377358490566
921124200;127;15022;118.28346456692914
921124260;70;6450;92.14285714285714
921124320;38;3287;86.5
921124380;35;2880;82.28571428571429
921124440;32;3051;95.34375
921124500;28;2470;88.21428571428571
921124560;46;5687;123.6304347826087
921124620;46;5588;121.47826086956522
921124680;42;5001;119.07142857142857
921124740;68;7388;108.6470588235294
921124800;54;6505;120.46296296296296
921124860;45;5693;126.5111111111111
921124920;49;6357;129.73469387755102
921124980;40;5060;126.5
921125040;35;3121;89.17142857142858
921125100;34;2794;82.17647058823529
921125160;57;5864;102.87719298245614
921125220;33;3060;92.72727272727273
921125280;27;2260;83.70370370370371
921125340;31;2845;91.7741935483871
921125400;31;2641;85.19354838709677
921125460;34;2935;86.32352941176471
921125520;30;2430;81
921125580;36;3324;92.33333333333333
921125640;39;3036;77.84615384615384
921125700;32;2851;89.09375
921125760;23;1960;85.21739130434783
921125820;32;3136;98
921125880;40;3746;93.65
921125940;32;2700;84.375
921126000;29;2726;94
921126060;57;5499;96.47368421052632
921126120;29;2488;85.79310344827586
921126180;34;3112;91.52941176470588
921126240;31;2819;90.93548387096774
921126300;43;3861;89.79069767441861
921126360;29;2503;86.3103448275862
921126420;30;2590;86.33333333333333
921126480;27;2322;86
921126540;38;3300;86.84210526315789
921126600;29;2380;82.06896551724138
921126660;39;3449;88.43589743589743
921126720;26;2446;94.07692307692308
921126780;26;2431;93.5
921126840;55;6701;121.83636363636364
921126900;34;3094;91
921126960;115;11910;103.56521739130434
921127020;31;2956;95.35483870967742
921127080;27;2242;83.03703703703704
921127140;31;2866;92.45161290322581
921127200;31;2900;93.54838709677419
921127260;31;2817;90.87096774193549
921127320;32;2756;86.125
921127380;28;2452;87.57142857142857
921127440;33;2743;83.12121212121212
921127500;33;3013;91.3030303030303
921127560;30;2458;81.93333333333334
921127620;29;2794;96.34482758620689
921127680;40;3681;92.025
921127740;183;21231;116.01639344262296
921127800;113;12904;114.19469026548673
921127860;77;6828;88.67532467532467
921127920;30;2874;95.8
921127980;30;2590;86.33333333333333
921128040;31;2854;92.06451612903226
921128100;31;2778;89.61290322580645
921128160;36;2945;81.80555555555556
921128220;35;3034;86.68571428571428
921128280;36;3598;99.94444444444444
921128340;34;2838;83.47058823529412
921128400;89;8748;98.29213483146067
921128460;34;3274;96.29411764705883
921128520;29;2774;95.65517241379311
921128580;34;2935;86.32352941176471
921128640;25;2281;91.24
921128700;29;2496;86.06896551724138
921128760;51;5287;103.66666666666667
921128820;1522;195450;128.41655716162944
921128880;27;2266;83.92592592592592
921128940;44;3942;89.5909090909091
921129000;36;3332;92.55555555555556
921129060;34;3052;89.76470588235294
921129120;28;2328;83.14285714285714
921129180;31;2974;95.93548387096774
921129240;25;2140;85.6
921129300;38;3175;83.55263157894737
921129360;28;2356;84.14285714285714
921129420;31;2995;96.61290322580645
921129480;25;2140;85.6
921129540;31;2684;86.58064516129032
921129600;26;2236;86
921129660;228;17287;75.8201754385965
921129720;25;2122;84.88
921129780;34;2971;87.38235294117646
921129840;22;2027;92.13636363636364
921129900;34;3325;97.79411764705883
921129960;24;2106;87.75
921130020;34;2716;79.88235294117646
921130080;31;2623;84.61290322580645
921130140;40;3162;79.05
921130200;36;3111;86.41666666666667
921130260;30;2731;91.03333333333333
921130320;30;2996;99.86666666666666
921130380;30;2671;89.03333333333333
921130440;87;11550;132.75862068965517
921130500;52;6445;123.9423076923077
921130560;128;14680;114.6875
921130620;32;3096;96.75
921130680;35;3240;92.57142857142857
921130740;40;3640;91
921130800;30;2448;81.6
921130860;34;3034;89.23529411764706
921130920;26;2230;85.76923076923077
921130980;24;2170;90.41666666666667
921131040;29;2521;86.93103448275862
921131100;28;2470;88.21428571428571
921131160;38;3189;83.92105263157895
921131220;57;5556;97.47368421052632
921131280;30;2557;85.23333333333333
921131340;198;23572;119.05050505050505
921131400;286;23777;83.13636363636364
921131460;326;24312;74.57668711656441
921131520;29;2503;86.3103448275862
921131580;31;2598;83.80645161290323
921131640;37;3270;88.37837837837837
921131700;26;2350;90.38461538461539
921131760;93;33274;357.78494623655916
921131820;24;2170;90.41666666666667
921131880;27;2242;83.03703703703704
921131940;47;3919;83.38297872340425
921132000;40;3141;78.525
921132060;35;3355;95.85714285714286
921132120;24;2344;97.66666666666667
921132180;32;2903;90.71875
921132240;27;2242;83.03703703703704
921132300;36;3136;87.11111111111111
921132360;53;5248;99.01886792452831
921132420;70;6958;99.4
921132480;25;2221;88.84
921132540;29;2665;91.89655172413794
921132600;29;2521;86.93103448275862
921132660;28;2470;88.21428571428571
921132720;32;2550;79.6875
921132780;29;2794;96.34482758620689
921132840;25;2140;85.6
921132900;30;2671;89.03333333333333
921132960;28;2350;83.92857142857143
921133020;35;3418;97.65714285714286
921133080;32;2550;79.6875
921133140;34;2979;87.61764705882354
921133200;23;2020;87.82608695652173
921133260;46;4416;96
921133320;27;2401;88.92592592592592
921133380;30;2590;86.33333333333333
921133440;36;3092;85.88888888888889
921133500;30;2739;91.3
921133560;23;2020;87.82608695652173
921133620;34;3094;91
921133680;25;2140;85.6
921133740;32;2658;83.0625
921133800;37;2965;80.13513513513513
921133860;26;2230;85.76923076923077
921133920;29;2811;96.93103448275862
921133980;27;2440;90.37037037037037
921134040;225;18716;83.18222222222222
921134100;30;2731;91.03333333333333
921134160;116;11994;103.39655172413794
921134220;27;2593;96.03703703703704
921134280;29;2584;89.10344827586206
921134340;453;31637;69.83885209713024
921134400;228;15251;66.89035087719299
921134460;33;2998;90.84848484848484
921134520;231;16698;72.28571428571429
921134580;344;25896;75.27906976744185
921134640;220;14750;67.04545454545455
921134700;246;19742;80.2520325203252
921134760;33;2902;87.93939393939394
921134820;27;2614;96.81481481481481
921134880;29;2380;82.06896551724138
921134940;188;21958;116.79787234042553
921135000;100;11719;117.19
921135060;73;6797;93.10958904109589
921135120;23;2020;87.82608695652173
921135180;32;2851;89.09375
921135240;28;2447;87.39285714285714
921135300;36;3037;84.36111111111111
921135360;23;2020;87.82608695652173
921135420;27;2517;93.22222222222223
921135480;23;2020;87.82608695652173
921135540;36;3099;86.08333333333333
921135600;95;6522;68.65263157894736
921135660;322;22932;71.21739130434783
921135720;30;2986;99.53333333333333
921135780;24;2170;90.41666666666667
921135840;24;2106;87.75
921135900;34;2953;86.8529411764706
921135960;54;5326;98.62962962962963
921136020;33;2905;88.03030303030303
921136080;25;2140;85.6
921136140;35;3226;92.17142857142858
921136200;22;1926;87.54545454545455
921136260;30;2731;91.03333333333333
921136320;27;2200;81.48148148148148
921136380;33;2998;90.84848484848484
921136440;25;2140;85.6
921136500;29;2556;88.13793103448276
921136560;27;2242;83.03703703703704
921136620;32;3196;99.875
921136680;29;2380;82.06896551724138
921136740;40;3243;81.075
921136800;25;2122;84.88
921136860;58;5124;88.34482758620689
921136920;23;2020;87.82608695652173
921136980;35;3198;91.37142857142857
921137040;26;2387;91.8076923076923
921137100;34;3184;93.6470588235294
921137160;25;2062;82.48
921137220;30;2713;90.43333333333334
921137280;24;2106;87.75
921137340;36;3180;88.33333333333333
921137400;27;2260;83.70370370370371
921137460;34;2911;85.61764705882354
921137520;30;2668;88.93333333333334
921137580;28;2533;90.46428571428571
921137640;56;5848;104.42857142857143
921137700;29;2637;90.93103448275862
921137760;110;11576;105.23636363636363
921137820;47;3934;83.70212765957447
921137880;27;2242;83.03703703703704
921137940;35;3067;87.62857142857143
921138000;31;2782;89.74193548387096
921138060;29;2556;88.13793103448276
921138120;26;2152;82.76923076923077
921138180;30;2731;91.03333333333333
921138240;29;2362;81.44827586206897
921138300;32;2773;86.65625
921138360;28;2346;83.78571428571429
921138420;31;3055;98.54838709677419
921138480;25;2140;85.6
921138540;214;25711;120.14485981308411
921138600;75;8155;108.73333333333333
921138660;68;6192;91.05882352941177
921138720;26;2226;85.61538461538461
921138780;34;2953;86.8529411764706
921138840;26;2387;91.8076923076923
921138900;26;2350;90.38461538461539
921138960;33;2884;87.39393939393939
921139020;30;2554;85.13333333333334
921139080;21;1840;87.61904761904762
921139140;46;3701;80.45652173913044
921139200;27;2260;83.70370370370371
921139260;31;2914;94
921139320;28;2584;92.28571428571429
921139380;30;2731;91.03333333333333
921139440;25;2122;84.88
921139500;29;2478;85.44827586206897
921139560;55;5668;103.05454545454545
921139620;28;2410;86.07142857142857
921139680;29;2380;82.06896551724138
921139740;33;3046;92.3030303030303
921139800;27;2224;82.37037037037037
921139860;34;2953;86.8529411764706
921139920;26;2226;85.61538461538461
921139980;33;3094;93.75757575757575
921140040;25;2080;83.2
921140100;32;2851;89.09375
921140160;28;2332;83.28571428571429
921140220;29;2716;93.65517241379311
921140280;32;2727;85.21875
921140340;30;2598;86.6
921140400;31;2623;84.61290322580645
921140460;46;4416;96
921140520;31;2764;89.16129032258064
921140580;30;2512;83.73333333333333
921140640;26;2387;91.8076923076923
921140700;32;3060;95.625
921140760;25;2140;85.6
921140820;34;2971;87.38235294117646
921140880;25;2122;84.88
921140940;40;3321;83.025
921141000;27;2182;80.81481481481481
921141060;32;2791;87.21875
921141120;26;2464;94.76923076923077
921141180;29;2641;91.06896551724138
921141240;61;7138;117.01639344262296
921141300;34;2935;86.32352941176471
921141360;120;12738;106.15
921141420;33;3175;96.21212121212122
921141480;25;2140;85.6
921141540;28;2605;93.03571428571429
921141600;29;2521;86.93103448275862
921141660;29;2556;88.13793103448276
921141720;31;2464;79.48387096774194
921141780;32;2992;93.5
921141840;27;2260;83.70370370370371
921141900;32;2851;89.09375
921141960;27;2260;83.70370370370371
921142020;33;3097;93.84848484848484
921142080;30;2430;81
921142140;234;28090;120.04273504273505
921142200;52;5503;105.82692307692308
921142260;68;6330;93.08823529411765
921142320;27;2401;88.92592592592592
921142380;27;2316;85.77777777777777
921142440;34;2972;87.41176470588235
921142500;26;2290;88.07692307692308
921142560;27;2401;88.92592592592592
921142620;26;2350;90.38461538461539
921142680;27;2242;83.03703703703704
921142740;38;3219;84.71052631578948
921142800;34;2670;78.52941176470588
921142860;33;3094;93.75757575757575
921142920;24;2344;97.66666666666667
921142980;28;2551;91.10714285714286
921143040;25;2140;85.6
921143100;30;2590;86.33333333333333
921143160;57;5692;99.85964912280701
921143220;27;2440;90.37037037037037
921143280;28;2328;83.14285714285714
921143340;35;3307;94.48571428571428
921143400;25;2140;85.6
921143460;32;2650;82.8125
921143520;39;3067;78.64102564102564
921143580;31;2797;90.2258064516129
921143640;33;2725;82.57575757575758
921143700;28;2470;88.21428571428571
921143760;24;2046;85.25
921143820;37;3415;92.29729729729729
921143880;25;2140;85.6
921143940;34;3034;89.23529411764706
921144000;25;2122;84.88
921144060;52;4977;95.71153846153847
921144120;21;1840;87.61904761904762
921144180;36;3091;85.86111111111111
921144240;27;2477;91.74074074074075
921144300;30;2703;90.1
921144360;31;2764;89.16129032258064
921144420;24;2170;90.41666666666667
921144480;29;2521;86.93103448275862
921144540;38;3078;81
921144600;27;2260;83.70370370370371
921144660;34;2953;86.8529411764706
921144720;26;2446;94.07692307692308
921144780;30;2731;91.03333333333333
921144840;59;6937;117.57627118644068
921144900;30;2653;88.43333333333334
921144960;110;11576;105.23636363636363
921145020;33;3217;97.48484848484848
921145080;32;2589;80.90625
921145140;54;7471;138.35185185185185
921145200;31;2782;89.74193548387096
921145260;27;2380;88.14814814814815
921145320;28;2487;88.82142857142857
921145380;26;2272;87.38461538461539
921145440;33;2743;83.12121212121212
921145500;30;2664;88.8
921145560;33;2743;83.12121212121212
921145620;29;2794;96.34482758620689
921145680;25;2140;85.6
921145740;256;30361;118.59765625
921145800;38;3714;97.73684210526316
921145860;74;6735;91.01351351351352
921145920;25;2122;84.88
921145980;33;3052;92.48484848484848
921146040;26;2327;89.5
921146100;29;2556;88.13793103448276
921146160;27;2401;88.92592592592592
921146220;28;2374;84.78571428571429
921146280;26;2311;88.88461538461539
921146340;34;2838;83.47058823529412
921146400;27;2200;81.48148148148148
921146460;36;3300;91.66666666666667
921146520;29;2769;95.48275862068965
921146580;34;2935;86.32352941176471
921146640;23;2020;87.82608695652173
921146700;32;2851;89.09375
921146760;53;5292;99.84905660377359
921146820;30;2812;93.73333333333333
921146880;25;2140;85.6
921146940;35;3049;87.11428571428571
921147000;25;2221;88.84
921147060;28;2470;88.21428571428571
921147120;34;2829;83.20588235294117
921147180;27;2533;93.81481481481481
921147240;29;2521;86.93103448275862
921147300;33;2764;83.75757575757575
921147360;27;2341;86.70370370370371
921147420;30;2880;96
921147480;31;2641;85.19354838709677
921147540;36;2958;82.16666666666667
921147600;21;1840;87.61904761904762
921147660;56;5181;92.51785714285714
921147720;23;2020;87.82608695652173
921147780;32;2773;86.65625
921147840;28;2507;89.53571428571429
921147900;30;2799;93.3
921147960;25;2221;88.84
921148020;30;2554;85.13333333333334
921148080;35;2853;81.51428571428572
921148140;30;2512;83.73333333333333
921148200;35;3022;86.34285714285714
921148260;30;2590;86.33333333333333
921148320;27;2635;97.5925925925926
921148380;29;2556;88.13793103448276
921148440;76;7849;103.27631578947368
921148500;30;2731;91.03333333333333
921148560;114;12025;105.48245614035088
921148620;29;2854;98.41379310344827
921148680;25;2140;85.6
921148740;33;2887;87.48484848484848
921148800;34;2952;86.82352941176471
921148860;28;2470;88.21428571428571
921148920;25;2080;83.2
921148980;30;2731;91.03333333333333
921149040;23;1960;85.21739130434783
921149100;63;6168;97.9047619047619
921149160;34;2952;86.82352941176471
921149220;29;2794;96.34482758620689
921149280;31;2448;78.96774193548387
921149340;247;29879;120.96761133603239
921149400;39;3748;96.1025641025641
921149460;75;6917;92.22666666666667
921149520;31;2746;88.58064516129032
921149580;30;2590;86.33333333333333
921149640;26;2387;91.8076923076923
921149700;28;2551;91.10714285714286
921149760;25;2140;85.6
921149820;33;2937;89
921149880;29;2292;79.03448275862068
921149940;30;2590;86.33333333333333
921157200;36;3296;91.55555555555556
921157260;237;62259;262.69620253164555
921157320;2703;562018;207.92378838327784
921157380;460;122835;267.0326086956522
921157440;145;16270;112.20689655172414
921157500;254;96313;379.18503937007875
921157560;1751;414583;236.76927470017134
921157620;719;265353;369.05841446453405
921157680;2454;471892;192.29502852485737
921157740;978;276683;282.9069529652352
921157800;638;190245;298.1896551724138
921157860;686;214340;312.44897959183675
921157920;2625;399315;152.12
921157980;597;216517;362.6750418760469
921158040;2175;363265;167.01839080459771
921158100;1145;196693;171.78427947598254
921158160;384;58192;151.54166666666666
921158220;1371;327182;238.64478482859226
921158280;1730;275677;159.35086705202312
921158340;456;196424;430.7543859649123
921158400;399;34541;86.56892230576442
921158460;1836;748684;407.77995642701524
921158520;1406;325403;231.43883357041253
921158580;1879;505884;269.23044172432145
921158640;1045;285399;273.1090909090909
921158700;2427;909607;374.7865677791512
921158760;1325;389286;293.80075471698115
921158820;1077;405989;376.9628597957289
921158880;1583;541293;341.9412507896399
921158940;1447;800996;553.5563234277816
921159000;1568;494175;315.1626275510204
921159060;1758;575432;327.32195676905576
921159120;1251;528803;422.7042366107114
921159180;1015;384916;379.22758620689655
921159240;1035;344527;332.87632850241545
921159300;1588;515336;324.51889168765746
921159360;610;50961;83.54262295081968
921159420;1907;578955;303.59465128474045
921159480;1438;213862;148.72183588317108
921159540;657;195598;297.7138508371385
921159600;1416;280776;198.28813559322035
921159660;1429;358916;251.16585024492653
921159720;2274;628062;276.1926121372032
921159780;2673;479041;179.21473999251776
921159840;2108;801312;380.1290322580645
921159900;863;303860;352.0973348783314
921159960;2028;684474;337.5118343195266
921160020;1008;299398;297.0218253968254
921160080;1755;386060;219.97720797720797
921160140;1531;481475;314.48399738732854
921160200;911;189114;207.589462129528
921160260;1226;419373;342.06606851549753
921160320;1576;378809;240.36104060913706
921160380;1379;388259;281.5511240029007
921160440;305;38658;126.74754098360656
921160500;631;235545;373.28843106180665
921160560;1807;619555;342.86386275594907
921160620;968;198166;204.71694214876032
921160680;598;182682;305.4882943143813
921160740;2841;779944;274.53150299190423
921160800;1781;485229;272.44750140370576
921160860;784;256941;327.7308673469388
921160920;835;303815;363.8502994011976
921160980;1726;534407;309.62166859791427
921161040;2299;695689;302.60504567203134
921161100;1640;589108;359.2121951219512
921161160;1102;406718;369.0725952813067
921161220;1454;347888;239.26272352132048
921161280;1398;487651;348.8204577968526
921161340;2938;900780;306.59632402995237
921161400;1418;395062;278.605077574048
921161460;1843;658142;357.10363537710253
921161520;1220;436651;357.91065573770493
921161580;1523;501500;329.2843072882469
921161640;1802;515036;285.8135405105438
921161700;1764;508479;288.2534013605442
921161760;2463;875495;355.45879009338205
921161820;1336;357408;267.52095808383234
921161880;3227;1093704;338.9228385497366
921161940;1823;475235;260.6884256719693
921162000;1198;244993;204.50166944908182
921162060;779;187361;240.5147625160462
921162120;2615;783412;299.58393881453156
921162180;1362;485829;356.7026431718062
921162240;2279;577584;253.4374725756911
921162300;922;265308;287.7527114967462
921162360;2202;696816;316.44686648501363
921162420;3282;1076104;327.8805606337599
921162480;1805;490693;271.8520775623269
921162540;1628;507879;311.9649877149877
921162600;1371;344119;250.99854121079505
921162660;2405;479710;199.46361746361745
921162720;2247;361467;160.86648865153538
921162780;23687;2297449;96.99197872250602
921162840;3581;655721;183.1111421390673
921162900;2196;288138;131.21038251366122
921162960;2050;569047;277.58390243902437
921163020;2345;444464;189.53688699360342
921163080;2118;641556;302.90651558073654
921163140;1051;270788;257.6479543292103
921163200;811;201692;248.69543773119605
921163260;738;225367;305.37533875338755
921163320;2088;205894;98.60823754789271
921163380;1422;236519;166.32841068917017
921163440;1247;383259;307.3448275862069
921163500;3201;709416;221.6232427366448
921163560;3491;623828;178.69607562303065
921163620;1356;262558;193.62684365781712
921163680;955;99151;103.82303664921466
921163740;887;300832;339.1567080045096
921163800;1768;437398;247.39705882352942
921163860;1959;684919;349.62685043389484
921163920;2600;565972;217.68153846153845
921163980;1085;281658;259.5926267281106
921164040;2453;471113;192.0558499796168
921164100;797;258876;324.8130489335006
921164160;1663;492875;296.3770294648226
921164220;1467;246575;168.0811179277437
921164280;2421;474046;195.8058653448988
921164340;1471;191219;129.99252209381373
921164400;1160;87988;75.85172413793103
921164460;2210;402543;182.14615384615385
921164520;2295;512715;223.40522875816993
921164580;2371;523560;220.81822016026993
921164640;2499;253448;101.41976790716286
921164700;2571;407671;158.56514974718007
921164760;2660;488652;183.70375939849623
921164820;2351;283872;120.74521480221182
921164880;3562;829821;232.9649073554183
921164940;3360;609623;181.43541666666667
921165000;2500;452505;181.002
921165060;4337;812230;187.2792252709246
921165120;1747;343571;196.6634230108758
921165180;2438;613967;251.83223954060705
921165240;2128;457192;214.84586466165413
921165300;2544;596397;234.43278301886792
921165360;2289;383600;167.58409785932722
921165420;2161;492541;227.92272096251736
921165480;1801;203162;112.80510827318156
921165540;2583;727750;281.74603174603175
921165600;1970;732202;371.6761421319797
921165660;2161;516024;238.78944932901433
921165720;2399;456089;190.1162984576907
921165780;3490;543919;155.85071633237823
921165840;2258;407573;180.50177147918512
921165900;2446;559512;228.74570727718725
921165960;1614;272096;168.58488228004956
921166020;1630;179786;110.29815950920245
921166080;2915;668713;229.4041166380789
921166140;2996;345567;115.34279038718292
921166200;2644;429419;162.4126323751891
921166260;2945;582709;197.86383701188456
921166320;4007;858600;214.27501871724482
921166380;4128;1024057;248.07582364341084
921166440;3878;549900;141.79989685404848
921166500;3416;698962;204.61416861826697
921166560;2488;369450;148.4927652733119
921166620;2843;397958;139.97819205065073
921166680;3096;448590;144.89341085271317
921166740;2488;549219;220.74718649517686
921166800;2646;1049045;396.4644746787604
921166860;2086;285378;136.80632790028764
921166920;2174;316672;145.66329346826126
921166980;1862;195966;105.24489795918367
921167040;3282;315571;96.15204143814748
921167100;1769;302398;170.94290559638213
921167160;2821;700201;248.21020914569303
921167220;1633;239282;146.5290875688916
921167280;1378;291769;211.73367198838898
921167340;2991;738129;246.78335005015046
921167400;1324;109431;82.65181268882175
921167460;2640;470971;178.39810606060607
921167520;3528;603236;170.98526077097506
921167580;2821;403255;142.9475363346331
921167640;3352;807580;240.92482100238664
921167700;3573;572043;160.10159529806884
921167760;3931;726475;184.80666497074535
921167820;8423;1691617;200.83307610115162
921167880;4351;601113;138.15513675017237
921167940;1857;256796;138.28540656973612
921168000;4391;609227;138.74447734001367
921168060;2759;610359;221.22471910112358
921168120;3522;585784;166.3214082907439
921168180;2053;292067;142.26351680467607
921168240;6882;587889;85.42414995640802
921168300;9671;2154969;222.82793919966912
921168360;8572;596527;69.5901773215119
921168420;6661;708573;106.37636991442726
921168480;2475;410062;165.68161616161615
921168540;3737;818010;218.8948354294889
921168600;2268;452697;199.60185185185185
921168660;2968;576924;194.38140161725067
921168720;2107;293294;139.1998101566208
921168780;4221;581767;137.82681828950484
921168840;2117;380685;179.82286254133209
921168900;2344;616777;263.1301194539249
921168960;3874;999533;258.0105833763552
921169020;3071;472168;153.7505698469554
921169080;2108;438837;208.176944971537
921169140;1694;220675;130.26859504132233
921169200;2779;798964;287.5005397625045
921169260;1665;305577;183.52972972972972
921169320;1615;433226;268.2513931888545
921169380;2123;558326;262.98916627414036
921169440;1590;346340;217.8238993710692
921169500;1980;332803;168.08232323232323
921169560;2727;530365;194.4866153281995
921169620;2043;569525;278.7689672050906
921169680;1519;244212;160.77156023699803
921169740;3127;1141115;364.92324912056284
921169800;1974;529903;268.44123606889565
921169860;2001;295924;147.888055972014
921169920;1266;265849;209.9913112164297
921169980;2536;473203;186.5942429022082
921170040;3138;583714;186.01465901848312
921170100;2391;531326;222.21915516520284
921170160;4046;876390;216.60652496292636
921170220;5052;1188941;235.34065716547903
921170280;3677;637525;173.38183301604568
921170340;1557;145271;93.30186255619782
921170400;2584;437292;169.23065015479875
921170460;3193;565380;177.06858753523332
921170520;3169;507818;160.24550331334805
921170580;3615;892561;246.9048409405256
921170640;2498;724086;289.86629303442754
921170700;1687;401030;237.71784232365144
921170760;2286;745981;326.3258967629046
921170820;2786;656671;235.70387652548456
921170880;3688;1196498;324.4300433839479
921170940;3268;612789;187.51193390452877
921171000;2616;683340;261.2155963302752
921171060;2489;658631;264.6167135395741
921171120;2820;606258;214.98510638297873
921171180;3507;728746;207.79754776161963
921171240;2195;452697;206.24009111617312
921171300;2630;354171;134.6657794676806
921171360;3343;585431;175.121447801376
921171420;2585;685327;265.1168278529981
921171480;3195;903286;282.7186228482003
921171540;2226;526327;236.44519317160825
921171600;1948;468347;240.42453798767968
921171660;1611;218561;135.66790813159528
921171720;2475;859366;347.21858585858587
921171780;1577;319450;202.56816740646798
921171840;2364;474071;200.5376480541455
921171900;2696;436762;162.00370919881306
921171960;2083;351870;168.9246279404705
921172020;3354;817312;243.68276684555755
921172080;1898;893474;470.7449947312961
921172140;1847;346369;187.530590146183
921172200;2929;741921;253.30180949129397
921172260;2012;626240;311.2524850894632
921172320;2311;638716;276.3807875378624
921172380;1972;390408;197.97565922920893
921172440;1709;313063;183.1849034523113
921172500;2664;759332;285.03453453453454
921172560;2854;857013;300.28486334968466
921172620;2990;698029;233.45451505016723
921172680;1415;183337;129.56678445229682
921172740;2777;418352;150.64890169247388
921172800;2853;631991;221.51805117420258
921172860;2183;543197;248.83050847457628
921172920;1728;380556;220.22916666666666
921172980;4195;729439;173.8829558998808
921173040;2291;446780;195.01527717154082
921173100;3237;749881;231.65925239419215
921173160;2218;526218;237.248872858431
921173220;3469;700343;201.8861343326607
921173280;3480;835597;240.11408045977012
921173340;2645;564738;213.51153119092626
921173400;2951;607770;205.9539139274822
921173460;3713;810270;218.22515486129814
921173520;2022;278529;137.7492581602374
921173580;1586;119925;75.61475409836065
921173640;3668;1046253;285.23800436205016
921173700;800;87277;109.09625
921173760;3679;2585755;702.8418048382713
921173820;1526;391713;256.6926605504587
921173880;1773;510761;288.0772701635646
921173940;1403;365017;260.1689237348539
921174000;2027;625048;308.36112481499754
921174060;1747;493673;282.58328563251285
921174120;1298;250961;193.34437596302004
921174180;3060;725291;237.02320261437907
921174240;1974;550883;279.0694022289767
921174300;1111;339528;305.6057605760576
921174360;2049;346994;169.34797462176672
921174420;2894;636911;220.0798203178991
921174480;869;112094;128.99194476409667
921174540;1640;304265;185.52743902439025
921174600;2719;560844;206.26848105921295
921174660;2377;532070;223.84097602019352
921174720;1618;148780;91.95302843016069
921174780;2275;345783;151.99252747252748
921174840;1791;422499;235.90117252931324
921174900;1422;253083;177.97679324894514
921174960;1404;194749;138.71011396011397
921175020;2705;581798;215.08243992606285
921175080;4855;3015562;621.1250257466529
921175140;2888;696644;241.2202216066482
921175200;3084;578770;187.6686121919585
921175260;2544;520865;204.74253144654088
921175320;2078;434671;209.17757459095284
921175380;1862;412680;221.6326530612245
921175440;4447;1010710;227.27906453789072
921175500;3234;535717;165.65151515151516
921175560;3354;1267177;377.81067382230174
921175620;2844;603250;212.11322081575247
921175680;1579;336833;213.3204559848005
921175740;3666;769923;210.01718494271685
921175800;2274;800430;351.99208443271766
921175860;2011;501763;249.50919940328194
921175920;3718;900030;242.073695535234
921175980;2181;524877;240.6588720770289
921176040;2933;411046;140.145243777702
921176100;2126;443216;208.4741298212606
921176160;1528;224908;147.1910994764398
921176220;1105;93158;84.30588235294118
921176280;2466;437056;177.23276561232765
921176340;2422;433149;178.83938893476466
921176400;2353;274552;116.68168295792606
921176460;3010;325723;108.21362126245847
